#Frame        phi:121      psi:121
     942    -111.4305     -10.1072
     943     -99.0351     -14.8703
     944    -117.3340     -15.2614
     945     -99.2119     -12.8906
     946    -119.7457      -9.8834
     947     -99.7430      -3.2686
     948     -98.3954      -4.0743
     949    -101.4163      -7.7613
     950     -87.4688     -15.8452
     951    -110.0912     -18.6330
     952    -105.1669     -13.9375
     953    -112.6007     -16.6800
     954    -103.7984     -20.0690
     955     -98.9710     -15.4903
     956    -104.1283      -7.2010
     957     -96.0777      -9.0682
     958    -106.9113     -14.7981
     959     -99.1914      -2.3293
     960    -113.5924      -9.3885
     961    -115.2352     -25.9635
     962     -93.1694     -23.1812
     963    -101.1416      -5.5644
     964    -118.7097     -17.1604
     965     -96.5863      -4.0773
     966     -99.5546      -3.0814
     967    -102.3269     -17.3996
     968    -106.8243      -6.7371
     969    -115.4533      -3.9929
     970    -100.8897       3.5544
     971    -107.9908     -23.9411
     972    -109.1802      -7.7025
     973    -115.3989     -13.7040
     974     -96.6808      -0.5686
     975    -112.9507      -7.8922
     976    -117.7049     -14.8430
     977    -115.3513      -3.8848
     978     -89.8004      -9.6008
     979     -91.3393       4.7313
     980    -121.6041      -1.2108
     981    -103.1270     -21.4092
     982    -120.1441      -3.5089
     983    -120.8630     -13.6693
     984    -127.5263     -15.6647
     985    -122.6013       2.2144
     986     -98.8709     -18.3223
     987    -110.2051     -13.5670
     988    -113.0752      -7.6193
     989    -113.2395       0.2652
     990    -120.1413     -13.7104
     991    -116.4165     -15.6406
     992    -101.8292      -8.8063
     993    -121.0341      -8.0368
     994    -113.5161     -15.0916
     995    -132.2740     -12.3171
     996    -107.1513       0.5576
     997    -115.6746      -6.0867
     998    -119.9187      -6.8401
     999    -111.2695      -0.7317
    1000     -99.6931     -29.8178
